,model,exp,member,calendar
50,ACCESS-ESM1-5,historical,r8i1p1f1,proleptic_gregorian
51,ACCESS-ESM1-5,historical,r9i1p1f1,proleptic_gregorian
52,ACCESS-ESM1-5,piClim-4xCO2,r1i1p1f1,proleptic_gregorian
53,ACCESS-ESM1-5,piClim-control,r1i1p1f1,proleptic_gregorian
54,ACCESS-ESM1-5,piControl,r1i1p1f1,proleptic_gregorian
55,ACCESS-ESM1-5,ssp126,r10i1p1f1,proleptic_gregorian
56,ACCESS-ESM1-5,ssp126,r11i1p1f1,proleptic_gregorian
57,ACCESS-ESM1-5,ssp126,r12i1p1f1,proleptic_gregorian
58,ACCESS-ESM1-5,ssp126,r13i1p1f1,proleptic_gregorian
59,ACCESS-ESM1-5,ssp126,r14i1p1f1,proleptic_gregorian
60,ACCESS-ESM1-5,ssp126,r15i1p1f1,proleptic_gregorian
61,ACCESS-ESM1-5,ssp126,r16i1p1f1,proleptic_gregorian
62,ACCESS-ESM1-5,ssp126,r17i1p1f1,proleptic_gregorian
63,ACCESS-ESM1-5,ssp126,r18i1p1f1,proleptic_gregorian
64,ACCESS-ESM1-5,ssp126,r19i1p1f1,proleptic_gregorian
65,ACCESS-ESM1-5,ssp126,r1i1p1f1,proleptic_gregorian
66,ACCESS-ESM1-5,ssp126,r20i1p1f1,proleptic_gregorian
67,ACCESS-ESM1-5,ssp126,r21i1p1f1,proleptic_gregorian
68,ACCESS-ESM1-5,ssp126,r22i1p1f1,proleptic_gregorian
69,ACCESS-ESM1-5,ssp126,r23i1p1f1,proleptic_gregorian
70,ACCESS-ESM1-5,ssp126,r24i1p1f1,proleptic_gregorian
71,ACCESS-ESM1-5,ssp126,r25i1p1f1,proleptic_gregorian
72,ACCESS-ESM1-5,ssp126,r26i1p1f1,proleptic_gregorian
73,ACCESS-ESM1-5,ssp126,r27i1p1f1,proleptic_gregorian
74,ACCESS-ESM1-5,ssp126,r28i1p1f1,proleptic_gregorian
75,ACCESS-ESM1-5,ssp126,r29i1p1f1,proleptic_gregorian
76,ACCESS-ESM1-5,ssp126,r2i1p1f1,proleptic_gregorian
77,ACCESS-ESM1-5,ssp126,r30i1p1f1,proleptic_gregorian
78,ACCESS-ESM1-5,ssp126,r31i1p1f1,proleptic_gregorian
79,ACCESS-ESM1-5,ssp126,r32i1p1f1,proleptic_gregorian
80,ACCESS-ESM1-5,ssp126,r33i1p1f1,proleptic_gregorian
81,ACCESS-ESM1-5,ssp126,r34i1p1f1,proleptic_gregorian
82,ACCESS-ESM1-5,ssp126,r35i1p1f1,proleptic_gregorian
83,ACCESS-ESM1-5,ssp126,r36i1p1f1,proleptic_gregorian
84,ACCESS-ESM1-5,ssp126,r37i1p1f1,proleptic_gregorian
85,ACCESS-ESM1-5,ssp126,r38i1p1f1,proleptic_gregorian
86,ACCESS-ESM1-5,ssp126,r39i1p1f1,proleptic_gregorian
87,ACCESS-ESM1-5,ssp126,r3i1p1f1,proleptic_gregorian
88,ACCESS-ESM1-5,ssp126,r40i1p1f1,proleptic_gregorian
89,ACCESS-ESM1-5,ssp126,r4i1p1f1,proleptic_gregorian
90,ACCESS-ESM1-5,ssp126,r5i1p1f1,proleptic_gregorian
91,ACCESS-ESM1-5,ssp126,r6i1p1f1,proleptic_gregorian
92,ACCESS-ESM1-5,ssp126,r7i1p1f1,proleptic_gregorian
93,ACCESS-ESM1-5,ssp126,r8i1p1f1,proleptic_gregorian
94,ACCESS-ESM1-5,ssp126,r9i1p1f1,proleptic_gregorian
95,ACCESS-ESM1-5,ssp245,r10i1p1f1,proleptic_gregorian
96,ACCESS-ESM1-5,ssp245,r11i1p1f1,proleptic_gregorian
97,ACCESS-ESM1-5,ssp245,r12i1p1f1,proleptic_gregorian
98,ACCESS-ESM1-5,ssp245,r13i1p1f1,proleptic_gregorian
99,ACCESS-ESM1-5,ssp245,r14i1p1f1,proleptic_gregorian
100,ACCESS-ESM1-5,ssp245,r15i1p1f1,proleptic_gregorian
101,ACCESS-ESM1-5,ssp245,r16i1p1f1,proleptic_gregorian
102,ACCESS-ESM1-5,ssp245,r17i1p1f1,proleptic_gregorian
103,ACCESS-ESM1-5,ssp245,r18i1p1f1,proleptic_gregorian
104,ACCESS-ESM1-5,ssp245,r19i1p1f1,proleptic_gregorian
105,ACCESS-ESM1-5,ssp245,r1i1p1f1,proleptic_gregorian
106,ACCESS-ESM1-5,ssp245,r20i1p1f1,proleptic_gregorian
107,ACCESS-ESM1-5,ssp245,r21i1p1f1,proleptic_gregorian
108,ACCESS-ESM1-5,ssp245,r22i1p1f1,proleptic_gregorian
109,ACCESS-ESM1-5,ssp245,r23i1p1f1,proleptic_gregorian
110,ACCESS-ESM1-5,ssp245,r24i1p1f1,proleptic_gregorian
111,ACCESS-ESM1-5,ssp245,r25i1p1f1,proleptic_gregorian
112,ACCESS-ESM1-5,ssp245,r26i1p1f1,proleptic_gregorian
113,ACCESS-ESM1-5,ssp245,r27i1p1f1,proleptic_gregorian
114,ACCESS-ESM1-5,ssp245,r28i1p1f1,proleptic_gregorian
115,ACCESS-ESM1-5,ssp245,r29i1p1f1,proleptic_gregorian
116,ACCESS-ESM1-5,ssp245,r2i1p1f1,proleptic_gregorian
117,ACCESS-ESM1-5,ssp245,r30i1p1f1,proleptic_gregorian
118,ACCESS-ESM1-5,ssp245,r31i1p1f1,proleptic_gregorian
119,ACCESS-ESM1-5,ssp245,r32i1p1f1,proleptic_gregorian
120,ACCESS-ESM1-5,ssp245,r33i1p1f1,proleptic_gregorian
121,ACCESS-ESM1-5,ssp245,r34i1p1f1,proleptic_gregorian
122,ACCESS-ESM1-5,ssp245,r35i1p1f1,proleptic_gregorian
123,ACCESS-ESM1-5,ssp245,r36i1p1f1,proleptic_gregorian
124,ACCESS-ESM1-5,ssp245,r37i1p1f1,proleptic_gregorian
125,ACCESS-ESM1-5,ssp245,r38i1p1f1,proleptic_gregorian
126,ACCESS-ESM1-5,ssp245,r39i1p1f1,proleptic_gregorian
127,ACCESS-ESM1-5,ssp245,r3i1p1f1,proleptic_gregorian
128,ACCESS-ESM1-5,ssp245,r40i1p1f1,proleptic_gregorian
129,ACCESS-ESM1-5,ssp245,r4i1p1f1,proleptic_gregorian
130,ACCESS-ESM1-5,ssp245,r5i1p1f1,proleptic_gregorian
131,ACCESS-ESM1-5,ssp245,r6i1p1f1,proleptic_gregorian
132,ACCESS-ESM1-5,ssp245,r7i1p1f1,proleptic_gregorian
133,ACCESS-ESM1-5,ssp245,r8i1p1f1,proleptic_gregorian
134,ACCESS-ESM1-5,ssp245,r9i1p1f1,proleptic_gregorian
135,ACCESS-ESM1-5,ssp370,r10i1p1f1,proleptic_gregorian
136,ACCESS-ESM1-5,ssp370,r11i1p1f1,proleptic_gregorian
137,ACCESS-ESM1-5,ssp370,r12i1p1f1,proleptic_gregorian
138,ACCESS-ESM1-5,ssp370,r13i1p1f1,proleptic_gregorian
139,ACCESS-ESM1-5,ssp370,r14i1p1f1,proleptic_gregorian
140,ACCESS-ESM1-5,ssp370,r15i1p1f1,proleptic_gregorian
141,ACCESS-ESM1-5,ssp370,r16i1p1f1,proleptic_gregorian
142,ACCESS-ESM1-5,ssp370,r17i1p1f1,proleptic_gregorian
143,ACCESS-ESM1-5,ssp370,r18i1p1f1,proleptic_gregorian
144,ACCESS-ESM1-5,ssp370,r19i1p1f1,proleptic_gregorian
145,ACCESS-ESM1-5,ssp370,r1i1p1f1,proleptic_gregorian
146,ACCESS-ESM1-5,ssp370,r20i1p1f1,proleptic_gregorian
147,ACCESS-ESM1-5,ssp370,r21i1p1f1,proleptic_gregorian
148,ACCESS-ESM1-5,ssp370,r22i1p1f1,proleptic_gregorian
149,ACCESS-ESM1-5,ssp370,r23i1p1f1,proleptic_gregorian
150,ACCESS-ESM1-5,ssp370,r24i1p1f1,proleptic_gregorian
151,ACCESS-ESM1-5,ssp370,r25i1p1f1,proleptic_gregorian
152,ACCESS-ESM1-5,ssp370,r26i1p1f1,proleptic_gregorian
153,ACCESS-ESM1-5,ssp370,r27i1p1f1,proleptic_gregorian
154,ACCESS-ESM1-5,ssp370,r28i1p1f1,proleptic_gregorian
155,ACCESS-ESM1-5,ssp370,r29i1p1f1,proleptic_gregorian
156,ACCESS-ESM1-5,ssp370,r2i1p1f1,proleptic_gregorian
157,ACCESS-ESM1-5,ssp370,r30i1p1f1,proleptic_gregorian
158,ACCESS-ESM1-5,ssp370,r31i1p1f1,proleptic_gregorian
159,ACCESS-ESM1-5,ssp370,r32i1p1f1,proleptic_gregorian
160,ACCESS-ESM1-5,ssp370,r33i1p1f1,proleptic_gregorian
161,ACCESS-ESM1-5,ssp370,r34i1p1f1,proleptic_gregorian
162,ACCESS-ESM1-5,ssp370,r35i1p1f1,proleptic_gregorian
163,ACCESS-ESM1-5,ssp370,r36i1p1f1,proleptic_gregorian
164,ACCESS-ESM1-5,ssp370,r37i1p1f1,proleptic_gregorian
165,ACCESS-ESM1-5,ssp370,r38i1p1f1,proleptic_gregorian
166,ACCESS-ESM1-5,ssp370,r39i1p1f1,proleptic_gregorian
167,ACCESS-ESM1-5,ssp370,r3i1p1f1,proleptic_gregorian
168,ACCESS-ESM1-5,ssp370,r40i1p1f1,proleptic_gregorian
169,ACCESS-ESM1-5,ssp370,r4i1p1f1,proleptic_gregorian
170,ACCESS-ESM1-5,ssp370,r5i1p1f1,proleptic_gregorian
171,ACCESS-ESM1-5,ssp370,r6i1p1f1,proleptic_gregorian
172,ACCESS-ESM1-5,ssp370,r7i1p1f1,proleptic_gregorian
173,ACCESS-ESM1-5,ssp370,r8i1p1f1,proleptic_gregorian
174,ACCESS-ESM1-5,ssp370,r9i1p1f1,proleptic_gregorian
175,ACCESS-ESM1-5,ssp585,r10i1p1f1,proleptic_gregorian
176,ACCESS-ESM1-5,ssp585,r11i1p1f1,proleptic_gregorian
177,ACCESS-ESM1-5,ssp585,r12i1p1f1,proleptic_gregorian
178,ACCESS-ESM1-5,ssp585,r13i1p1f1,proleptic_gregorian
179,ACCESS-ESM1-5,ssp585,r14i1p1f1,proleptic_gregorian
180,ACCESS-ESM1-5,ssp585,r15i1p1f1,proleptic_gregorian
181,ACCESS-ESM1-5,ssp585,r16i1p1f1,proleptic_gregorian
182,ACCESS-ESM1-5,ssp585,r17i1p1f1,proleptic_gregorian
183,ACCESS-ESM1-5,ssp585,r18i1p1f1,proleptic_gregorian
184,ACCESS-ESM1-5,ssp585,r19i1p1f1,proleptic_gregorian
185,ACCESS-ESM1-5,ssp585,r1i1p1f1,proleptic_gregorian
186,ACCESS-ESM1-5,ssp585,r20i1p1f1,proleptic_gregorian
187,ACCESS-ESM1-5,ssp585,r21i1p1f1,proleptic_gregorian
188,ACCESS-ESM1-5,ssp585,r22i1p1f1,proleptic_gregorian
189,ACCESS-ESM1-5,ssp585,r23i1p1f1,proleptic_gregorian
190,ACCESS-ESM1-5,ssp585,r24i1p1f1,proleptic_gregorian
191,ACCESS-ESM1-5,ssp585,r25i1p1f1,proleptic_gregorian
192,ACCESS-ESM1-5,ssp585,r26i1p1f1,proleptic_gregorian
193,ACCESS-ESM1-5,ssp585,r27i1p1f1,proleptic_gregorian
194,ACCESS-ESM1-5,ssp585,r28i1p1f1,proleptic_gregorian
195,ACCESS-ESM1-5,ssp585,r29i1p1f1,proleptic_gregorian
196,ACCESS-ESM1-5,ssp585,r2i1p1f1,proleptic_gregorian
197,ACCESS-ESM1-5,ssp585,r30i1p1f1,proleptic_gregorian
198,ACCESS-ESM1-5,ssp585,r31i1p1f1,proleptic_gregorian
199,ACCESS-ESM1-5,ssp585,r32i1p1f1,proleptic_gregorian
200,ACCESS-ESM1-5,ssp585,r33i1p1f1,proleptic_gregorian
201,ACCESS-ESM1-5,ssp585,r34i1p1f1,proleptic_gregorian
202,ACCESS-ESM1-5,ssp585,r35i1p1f1,proleptic_gregorian
203,ACCESS-ESM1-5,ssp585,r36i1p1f1,proleptic_gregorian
204,ACCESS-ESM1-5,ssp585,r37i1p1f1,proleptic_gregorian
205,ACCESS-ESM1-5,ssp585,r38i1p1f1,proleptic_gregorian
206,ACCESS-ESM1-5,ssp585,r39i1p1f1,proleptic_gregorian
207,ACCESS-ESM1-5,ssp585,r3i1p1f1,proleptic_gregorian
208,ACCESS-ESM1-5,ssp585,r40i1p1f1,proleptic_gregorian
209,ACCESS-ESM1-5,ssp585,r4i1p1f1,proleptic_gregorian
210,ACCESS-ESM1-5,ssp585,r5i1p1f1,proleptic_gregorian
211,ACCESS-ESM1-5,ssp585,r6i1p1f1,proleptic_gregorian
212,ACCESS-ESM1-5,ssp585,r7i1p1f1,proleptic_gregorian
213,ACCESS-ESM1-5,ssp585,r8i1p1f1,proleptic_gregorian
214,ACCESS-ESM1-5,ssp585,r9i1p1f1,proleptic_gregorian
