,model,exp,member,calendar
112,MPI-ESM1-2-LR,ssp245,r23i1p1f1,proleptic_gregorian
113,MPI-ESM1-2-LR,ssp245,r24i1p1f1,proleptic_gregorian
114,MPI-ESM1-2-LR,ssp245,r25i1p1f1,proleptic_gregorian
115,MPI-ESM1-2-LR,ssp245,r26i1p1f1,proleptic_gregorian
116,MPI-ESM1-2-LR,ssp245,r27i1p1f1,proleptic_gregorian
117,MPI-ESM1-2-LR,ssp245,r28i1p1f1,proleptic_gregorian
118,MPI-ESM1-2-LR,ssp245,r29i1p1f1,proleptic_gregorian
119,MPI-ESM1-2-LR,ssp245,r2i1p1f1,proleptic_gregorian
120,MPI-ESM1-2-LR,ssp245,r30i1p1f1,proleptic_gregorian
121,MPI-ESM1-2-LR,ssp245,r3i1p1f1,proleptic_gregorian
122,MPI-ESM1-2-LR,ssp245,r4i1p1f1,proleptic_gregorian
123,MPI-ESM1-2-LR,ssp245,r5i1p1f1,proleptic_gregorian
124,MPI-ESM1-2-LR,ssp245,r6i1p1f1,proleptic_gregorian
125,MPI-ESM1-2-LR,ssp245,r7i1p1f1,proleptic_gregorian
126,MPI-ESM1-2-LR,ssp245,r8i1p1f1,proleptic_gregorian
127,MPI-ESM1-2-LR,ssp245,r9i1p1f1,proleptic_gregorian
128,MPI-ESM1-2-LR,ssp370,r10i1p1f1,proleptic_gregorian
129,MPI-ESM1-2-LR,ssp370,r11i1p1f1,proleptic_gregorian
130,MPI-ESM1-2-LR,ssp370,r12i1p1f1,proleptic_gregorian
131,MPI-ESM1-2-LR,ssp370,r13i1p1f1,proleptic_gregorian
132,MPI-ESM1-2-LR,ssp370,r14i1p1f1,proleptic_gregorian
133,MPI-ESM1-2-LR,ssp370,r15i1p1f1,proleptic_gregorian
134,MPI-ESM1-2-LR,ssp370,r16i1p1f1,proleptic_gregorian
135,MPI-ESM1-2-LR,ssp370,r17i1p1f1,proleptic_gregorian
136,MPI-ESM1-2-LR,ssp370,r18i1p1f1,proleptic_gregorian
137,MPI-ESM1-2-LR,ssp370,r19i1p1f1,proleptic_gregorian
138,MPI-ESM1-2-LR,ssp370,r1i1p1f1,proleptic_gregorian
139,MPI-ESM1-2-LR,ssp370,r20i1p1f1,proleptic_gregorian
140,MPI-ESM1-2-LR,ssp370,r21i1p1f1,proleptic_gregorian
141,MPI-ESM1-2-LR,ssp370,r22i1p1f1,proleptic_gregorian
142,MPI-ESM1-2-LR,ssp370,r23i1p1f1,proleptic_gregorian
143,MPI-ESM1-2-LR,ssp370,r24i1p1f1,proleptic_gregorian
144,MPI-ESM1-2-LR,ssp370,r25i1p1f1,proleptic_gregorian
145,MPI-ESM1-2-LR,ssp370,r26i1p1f1,proleptic_gregorian
146,MPI-ESM1-2-LR,ssp370,r27i1p1f1,proleptic_gregorian
147,MPI-ESM1-2-LR,ssp370,r28i1p1f1,proleptic_gregorian
148,MPI-ESM1-2-LR,ssp370,r29i1p1f1,proleptic_gregorian
149,MPI-ESM1-2-LR,ssp370,r2i1p1f1,proleptic_gregorian
150,MPI-ESM1-2-LR,ssp370,r30i1p1f1,proleptic_gregorian
151,MPI-ESM1-2-LR,ssp370,r3i1p1f1,proleptic_gregorian
152,MPI-ESM1-2-LR,ssp370,r4i1p1f1,proleptic_gregorian
153,MPI-ESM1-2-LR,ssp370,r5i1p1f1,proleptic_gregorian
154,MPI-ESM1-2-LR,ssp370,r6i1p1f1,proleptic_gregorian
155,MPI-ESM1-2-LR,ssp370,r7i1p1f1,proleptic_gregorian
156,MPI-ESM1-2-LR,ssp370,r8i1p1f1,proleptic_gregorian
157,MPI-ESM1-2-LR,ssp370,r9i1p1f1,proleptic_gregorian
158,MPI-ESM1-2-LR,ssp585,r10i1p1f1,proleptic_gregorian
159,MPI-ESM1-2-LR,ssp585,r11i1p1f1,proleptic_gregorian
160,MPI-ESM1-2-LR,ssp585,r12i1p1f1,proleptic_gregorian
161,MPI-ESM1-2-LR,ssp585,r13i1p1f1,proleptic_gregorian
162,MPI-ESM1-2-LR,ssp585,r14i1p1f1,proleptic_gregorian
163,MPI-ESM1-2-LR,ssp585,r15i1p1f1,proleptic_gregorian
164,MPI-ESM1-2-LR,ssp585,r16i1p1f1,proleptic_gregorian
165,MPI-ESM1-2-LR,ssp585,r17i1p1f1,proleptic_gregorian
166,MPI-ESM1-2-LR,ssp585,r18i1p1f1,proleptic_gregorian
167,MPI-ESM1-2-LR,ssp585,r19i1p1f1,proleptic_gregorian
168,MPI-ESM1-2-LR,ssp585,r1i1p1f1,proleptic_gregorian
169,MPI-ESM1-2-LR,ssp585,r20i1p1f1,proleptic_gregorian
170,MPI-ESM1-2-LR,ssp585,r21i1p1f1,proleptic_gregorian
171,MPI-ESM1-2-LR,ssp585,r22i1p1f1,proleptic_gregorian
172,MPI-ESM1-2-LR,ssp585,r23i1p1f1,proleptic_gregorian
173,MPI-ESM1-2-LR,ssp585,r24i1p1f1,proleptic_gregorian
174,MPI-ESM1-2-LR,ssp585,r25i1p1f1,proleptic_gregorian
175,MPI-ESM1-2-LR,ssp585,r26i1p1f1,proleptic_gregorian
176,MPI-ESM1-2-LR,ssp585,r27i1p1f1,proleptic_gregorian
177,MPI-ESM1-2-LR,ssp585,r28i1p1f1,proleptic_gregorian
178,MPI-ESM1-2-LR,ssp585,r29i1p1f1,proleptic_gregorian
179,MPI-ESM1-2-LR,ssp585,r2i1p1f1,proleptic_gregorian
180,MPI-ESM1-2-LR,ssp585,r30i1p1f1,proleptic_gregorian
181,MPI-ESM1-2-LR,ssp585,r3i1p1f1,proleptic_gregorian
182,MPI-ESM1-2-LR,ssp585,r4i1p1f1,proleptic_gregorian
183,MPI-ESM1-2-LR,ssp585,r5i1p1f1,proleptic_gregorian
184,MPI-ESM1-2-LR,ssp585,r6i1p1f1,proleptic_gregorian
185,MPI-ESM1-2-LR,ssp585,r7i1p1f1,proleptic_gregorian
186,MPI-ESM1-2-LR,ssp585,r8i1p1f1,proleptic_gregorian
187,MPI-ESM1-2-LR,ssp585,r9i1p1f1,proleptic_gregorian
